        0.0000        0.0000        0.0000       -0.7071        0.7071
        0.2000        0.0000        0.0000       -0.7071        0.7071
        0.4000        0.0000        0.0000       -0.7071        0.7071
        0.6000        0.0000        0.0000       -0.7071        0.7071
        0.8000        0.0000        0.0000       -0.7071        0.7071
        1.0000        0.0000        0.0000       -0.7071        0.7071
        1.2000        0.0000        0.0000       -0.7071        0.7071
        1.4000        0.0000        0.0000       -0.7071        0.7071
        1.6000        0.0000        0.0000       -0.7071        0.7071
        1.8000        0.0000        0.0000       -0.7071        0.7071
        2.0000        0.0000        0.0000       -0.7071        0.7071
        2.2000        0.0000        0.0000       -0.7071        0.7071
        2.4000        0.0000        0.0000       -0.7071        0.7071
        2.6000        0.0000        0.0000       -0.7071        0.7071
        2.8000        0.0000        0.0000       -0.7071        0.7071
        3.0000        0.0000        0.0000       -0.7071        0.7071
        3.2000        0.0000        0.0000       -0.7071        0.7071
        3.4000        0.0000        0.0000       -0.7071        0.7071
        3.6000        0.0000        0.0000       -0.7071        0.7071
        3.8000        0.0000        0.0000       -0.7071        0.7071
        4.0000        0.0000        0.0000       -0.7071        0.7071
        4.2000        0.0000        0.0000       -0.7071        0.7071
        4.4000        0.0000        0.0000       -0.7071        0.7071
        4.6000        0.0000        0.0000       -0.7071        0.7071
        4.8000        0.0000        0.0000       -0.7071        0.7071
        5.0000        0.0000        0.0000       -0.7071        0.7071
        5.2000        0.0000        0.0000       -0.7071        0.7071
        5.4000        0.0000        0.0000       -0.7071        0.7071
        5.6000        0.0000        0.0000       -0.7071        0.7071
        5.8000        0.0000        0.0000       -0.7071        0.7071
        6.0000        0.0000        0.0000       -0.7071        0.7071
        6.2000        0.0000        0.0000       -0.7071        0.7071
        6.4000        0.0000        0.0000       -0.7071        0.7071
        6.6000        0.0000        0.0000       -0.7071        0.7071
        6.8000        0.0000        0.0000       -0.7071        0.7071
        7.0000        0.0000        0.0000       -0.7071        0.7071
        7.2000        0.0000        0.0000       -0.7071        0.7071
        7.4000        0.0000        0.0000       -0.7071        0.7071
        7.6000        0.0000        0.0000       -0.7071        0.7071
        7.8000        0.0000        0.0000       -0.7071        0.7071
        8.0000        0.0000        0.0000       -0.7071        0.7071
        8.2000        0.0000        0.0000       -0.7071        0.7071
        8.4000        0.0000        0.0000       -0.7071        0.7071
        8.6000        0.0000        0.0000       -0.7071        0.7071
        8.8000        0.0000        0.0000       -0.7071        0.7071
        9.0000        0.0000        0.0000       -0.7071        0.7071
        9.2000        0.0000        0.0000       -0.7071        0.7071
        9.4000        0.0000        0.0000       -0.7071        0.7071
        9.6000        0.0000        0.0000       -0.7071        0.7071
        9.8000        0.0000        0.0000       -0.7071        0.7071
       10.0000        0.0000        0.0000       -0.7071        0.7071
       10.2000        0.0000        0.0000       -0.7071        0.7071
       10.4000        0.0000        0.0000       -0.7071        0.7071
       10.6000        0.0000        0.0000       -0.7071        0.7071
       10.8000        0.0000        0.0000       -0.7071        0.7071
       11.0000        0.0000        0.0000       -0.7071        0.7071
       11.2000        0.0000        0.0000       -0.7071        0.7071
       11.4000        0.0000        0.0000       -0.7071        0.7071
       11.6000        0.0000        0.0000       -0.7071        0.7071
       11.8000        0.0000        0.0000       -0.7071        0.7071
       12.0000        0.0000        0.0000       -0.7071        0.7071
       12.2000        0.0000        0.0000       -0.7071        0.7071
       12.4000        0.0000        0.0000       -0.7071        0.7071
       12.6000        0.0000        0.0000       -0.7071        0.7071
       12.8000        0.0000        0.0000       -0.7071        0.7071
       13.0000        0.0000        0.0000       -0.7071        0.7071
       13.2000        0.0000        0.0000       -0.7071        0.7071
       13.4000        0.0000        0.0000       -0.7071        0.7071
       13.6000        0.0000        0.0000       -0.7071        0.7071
